"Year","Mode","Origin_Name","Destination_Name","OrigToDest","TotalTransported","Movement"
2016,"Road","Lake Macquarie - West","Campbelltown (NSW)","Lake Macquarie - West:Campbelltown (NSW)",6.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Canada Bay","Lake Macquarie - West:Canada Bay",3.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Canterbury","Lake Macquarie - West:Canterbury",2.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Carlingford","Lake Macquarie - West:Carlingford",0.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Chatswood - Lane Cove","Lake Macquarie - West:Chatswood - Lane Cove",11.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Cronulla - Miranda - Caringbah","Lake Macquarie - West:Cronulla - Miranda - Caringbah",10.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Dapto - Port Kembla","Lake Macquarie - West:Dapto - Port Kembla",15.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Dural - Wisemans Ferry","Lake Macquarie - West:Dural - Wisemans Ferry",0.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Eastern Suburbs - North","Lake Macquarie - West:Eastern Suburbs - North",2.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Eastern Suburbs - South","Lake Macquarie - West:Eastern Suburbs - South",2.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Fairfield","Lake Macquarie - West:Fairfield",4.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Gosford","Lake Macquarie - West:Gosford",45.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Hornsby","Lake Macquarie - West:Hornsby",4.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Hurstville","Lake Macquarie - West:Hurstville",3.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Kiama - Shellharbour","Lake Macquarie - West:Kiama - Shellharbour",0.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Kogarah - Rockdale","Lake Macquarie - West:Kogarah - Rockdale",8.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Ku-ring-gai","Lake Macquarie - West:Ku-ring-gai",3.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Lake Macquarie - East","Lake Macquarie - West:Lake Macquarie - East",304.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Lake Macquarie - West","Lake Macquarie - West:Lake Macquarie - West",172.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Leichhardt","Lake Macquarie - West:Leichhardt",0.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Lower Hunter","Lake Macquarie - West:Lower Hunter",216.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Maitland","Lake Macquarie - West:Maitland",174.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Manly","Lake Macquarie - West:Manly",1.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Marrickville - Sydenham - Petersham","Lake Macquarie - West:Marrickville - Sydenham - Petersham",12.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Merrylands - Guildford","Lake Macquarie - West:Merrylands - Guildford",9.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Mount Druitt","Lake Macquarie - West:Mount Druitt",11.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Newcastle","Lake Macquarie - West:Newcastle",242.00,"Intrastate"
2016,"Rail","Lake Macquarie - West","Newcastle","Lake Macquarie - West:Newcastle",6079.00,"Port"
2016,"Road","Lake Macquarie - West","North Sydney - Mosman","Lake Macquarie - West:North Sydney - Mosman",1.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Parramatta","Lake Macquarie - West:Parramatta",14.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Penrith","Lake Macquarie - West:Penrith",11.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Pittwater","Lake Macquarie - West:Pittwater",1.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Port Stephens","Lake Macquarie - West:Port Stephens",149.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Richmond - Windsor","Lake Macquarie - West:Richmond - Windsor",6.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Rouse Hill - McGraths Hill","Lake Macquarie - West:Rouse Hill - McGraths Hill",1.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Ryde - Hunters Hill","Lake Macquarie - West:Ryde - Hunters Hill",3.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Shoalhaven","Lake Macquarie - West:Shoalhaven",0.00,"Intrastate"
2016,"Road","Lake Macquarie - West","St Marys","Lake Macquarie - West:St Marys",2.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Strathfield - Burwood - Ashfield","Lake Macquarie - West:Strathfield - Burwood - Ashfield",10.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Sutherland - Menai - Heathcote","Lake Macquarie - West:Sutherland - Menai - Heathcote",0.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Sydney Inner City","Lake Macquarie - West:Sydney Inner City",36.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Upper Hunter","Lake Macquarie - West:Upper Hunter",71.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Warringah","Lake Macquarie - West:Warringah",17.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Wollondilly","Lake Macquarie - West:Wollondilly",8.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Wollongong","Lake Macquarie - West:Wollongong",0.00,"Intrastate"
2016,"Road","Lake Macquarie - West","Wyong","Lake Macquarie - West:Wyong",111.00,"Intrastate"
2016,"Road","Leichhardt","ACT","Leichhardt:ACT",4.00,"Interstate"
2016,"Road","Leichhardt","Auburn","Leichhardt:Auburn",26.00,"Intrastate"
2016,"Road","Leichhardt","Bankstown","Leichhardt:Bankstown",19.00,"Intrastate"
2016,"Road","Leichhardt","Blacktown","Leichhardt:Blacktown",12.00,"Intrastate"
2016,"Road","Leichhardt","Blacktown - North","Leichhardt:Blacktown - North",4.00,"Intrastate"
2016,"Road","Leichhardt","Blue Mountains","Leichhardt:Blue Mountains",0.00,"Intrastate"
2016,"Road","Leichhardt","Botany","Leichhardt:Botany",1250.00,"Intrastate"
2016,"Road","Leichhardt","Botany","Leichhardt:Botany",12.00,"PortBotany"
2016,"Road","Leichhardt","Bringelly - Green Valley","Leichhardt:Bringelly - Green Valley",1.00,"Intrastate"
2016,"Road","Leichhardt","Camden","Leichhardt:Camden",5.00,"Intrastate"
2016,"Road","Leichhardt","Campbelltown (NSW)","Leichhardt:Campbelltown (NSW)",2.00,"Intrastate"
2016,"Road","Leichhardt","Canada Bay","Leichhardt:Canada Bay",12.00,"Intrastate"
2016,"Road","Leichhardt","Canterbury","Leichhardt:Canterbury",3.00,"Intrastate"
2016,"Road","Leichhardt","Carlingford","Leichhardt:Carlingford",6.00,"Intrastate"
2016,"Road","Leichhardt","Chatswood - Lane Cove","Leichhardt:Chatswood - Lane Cove",15.00,"Intrastate"
2016,"Road","Leichhardt","Cronulla - Miranda - Caringbah","Leichhardt:Cronulla - Miranda - Caringbah",4.00,"Intrastate"
2016,"Road","Leichhardt","Dapto - Port Kembla","Leichhardt:Dapto - Port Kembla",9.00,"Intrastate"
2016,"Road","Leichhardt","Eastern Suburbs - North","Leichhardt:Eastern Suburbs - North",5.00,"Intrastate"
2016,"Road","Leichhardt","Eastern Suburbs - South","Leichhardt:Eastern Suburbs - South",2.00,"Intrastate"
2016,"Road","Leichhardt","Fairfield","Leichhardt:Fairfield",229.00,"Intrastate"
2016,"Road","Leichhardt","Gosford","Leichhardt:Gosford",3.00,"Intrastate"
2016,"Road","Leichhardt","Goulburn - Yass","Leichhardt:Goulburn - Yass",0.00,"Intrastate"
2016,"Road","Leichhardt","Hornsby","Leichhardt:Hornsby",182.00,"Intrastate"
2016,"Road","Leichhardt","Hurstville","Leichhardt:Hurstville",1.00,"Intrastate"
2016,"Road","Leichhardt","Kiama - Shellharbour","Leichhardt:Kiama - Shellharbour",1.00,"Intrastate"
2016,"Road","Leichhardt","Kogarah - Rockdale","Leichhardt:Kogarah - Rockdale",5.00,"Intrastate"
2016,"Road","Leichhardt","Lake Macquarie - East","Leichhardt:Lake Macquarie - East",3.00,"Intrastate"
2016,"Road","Leichhardt","Lake Macquarie - West","Leichhardt:Lake Macquarie - West",1.00,"Intrastate"
2016,"Road","Leichhardt","Leichhardt","Leichhardt:Leichhardt",51.00,"Intrastate"
2016,"Road","Leichhardt","Liverpool","Leichhardt:Liverpool",30.00,"Intrastate"
2016,"Road","Leichhardt","Lower Hunter","Leichhardt:Lower Hunter",105.00,"Intrastate"
2016,"Road","Leichhardt","Maitland","Leichhardt:Maitland",2.00,"Intrastate"
2016,"Road","Leichhardt","Marrickville - Sydenham - Petersham","Leichhardt:Marrickville - Sydenham - Petersham",66.00,"Intrastate"
2016,"Road","Leichhardt","Merrylands - Guildford","Leichhardt:Merrylands - Guildford",42.00,"Intrastate"
2016,"Road","Leichhardt","Migratory - Offshore - Shipping (NSW)","Leichhardt:Migratory - Offshore - Shipping (NSW)",3.00,"Intrastate"
2016,"Road","Leichhardt","Mount Druitt","Leichhardt:Mount Druitt",3.00,"Intrastate"
2016,"Road","Leichhardt","Newcastle","Leichhardt:Newcastle",9.00,"Intrastate"
2016,"Road","Leichhardt","NT","Leichhardt:NT",2.00,"Interstate"
2016,"Road","Leichhardt","Other Territories","Leichhardt:Other Territories",0.00,"Interstate"
2016,"Road","Leichhardt","Parramatta","Leichhardt:Parramatta",278.00,"Intrastate"
2016,"Road","Leichhardt","Pennant Hills - Epping","Leichhardt:Pennant Hills - Epping",3.00,"Intrastate"
2016,"Road","Leichhardt","Penrith","Leichhardt:Penrith",3.00,"Intrastate"
2016,"Road","Leichhardt","Port Stephens","Leichhardt:Port Stephens",103.00,"Intrastate"
2016,"Road","Leichhardt","QLD","Leichhardt:QLD",3.00,"Interstate"
2016,"Road","Leichhardt","Richmond - Windsor","Leichhardt:Richmond - Windsor",109.00,"Intrastate"
2016,"Road","Leichhardt","Ryde - Hunters Hill","Leichhardt:Ryde - Hunters Hill",123.00,"Intrastate"
2016,"Road","Leichhardt","SA","Leichhardt:SA",6.00,"Interstate"
2016,"Road","Leichhardt","Shoalhaven","Leichhardt:Shoalhaven",2.00,"Intrastate"
2016,"Road","Leichhardt","Southern Highlands","Leichhardt:Southern Highlands",1.00,"Intrastate"
2016,"Road","Leichhardt","St Marys","Leichhardt:St Marys",1.00,"Intrastate"
2016,"Road","Leichhardt","Strathfield - Burwood - Ashfield","Leichhardt:Strathfield - Burwood - Ashfield",478.00,"Intrastate"
2016,"Road","Leichhardt","Sutherland - Menai - Heathcote","Leichhardt:Sutherland - Menai - Heathcote",4.00,"Intrastate"
2016,"Road","Leichhardt","Sydney Inner City","Leichhardt:Sydney Inner City",35.00,"Intrastate"
2016,"Road","Leichhardt","TAS","Leichhardt:TAS",4.00,"Interstate"
2016,"Road","Leichhardt","Upper Hunter","Leichhardt:Upper Hunter",7.00,"Intrastate"
2016,"Road","Leichhardt","VIC","Leichhardt:VIC",1.00,"Interstate"
2016,"Road","Leichhardt","WA","Leichhardt:WA",3.00,"Interstate"
2016,"Road","Leichhardt","Warringah","Leichhardt:Warringah",11.00,"Intrastate"
2016,"Road","Leichhardt","Wollondilly","Leichhardt:Wollondilly",4.00,"Intrastate"
2016,"Road","Leichhardt","Wyong","Leichhardt:Wyong",5.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Albury","Lithgow - Mudgee:Albury",0.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Armidale","Lithgow - Mudgee:Armidale",0.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Auburn","Lithgow - Mudgee:Auburn",46.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Bankstown","Lithgow - Mudgee:Bankstown",49.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Bathurst","Lithgow - Mudgee:Bathurst",12.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Baulkham Hills","Lithgow - Mudgee:Baulkham Hills",16.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Blacktown","Lithgow - Mudgee:Blacktown",46.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Blacktown - North","Lithgow - Mudgee:Blacktown - North",25.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Blue Mountains","Lithgow - Mudgee:Blue Mountains",95.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Botany","Lithgow - Mudgee:Botany",10.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Botany","Lithgow - Mudgee:Botany",0.00,"Port"
2016,"Road","Lithgow - Mudgee","Bourke - Cobar - Coonamble","Lithgow - Mudgee:Bourke - Cobar - Coonamble",1.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Bringelly - Green Valley","Lithgow - Mudgee:Bringelly - Green Valley",13.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Broken Hill and Far West","Lithgow - Mudgee:Broken Hill and Far West",0.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Camden","Lithgow - Mudgee:Camden",53.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Campbelltown (NSW)","Lithgow - Mudgee:Campbelltown (NSW)",36.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Canada Bay","Lithgow - Mudgee:Canada Bay",10.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Canterbury","Lithgow - Mudgee:Canterbury",11.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Carlingford","Lithgow - Mudgee:Carlingford",4.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Chatswood - Lane Cove","Lithgow - Mudgee:Chatswood - Lane Cove",20.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Clarence Valley","Lithgow - Mudgee:Clarence Valley",0.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Cronulla - Miranda - Caringbah","Lithgow - Mudgee:Cronulla - Miranda - Caringbah",21.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Dapto - Port Kembla","Lithgow - Mudgee:Dapto - Port Kembla",22.00,"Intrastate"
2016,"Rail","Lithgow - Mudgee","Dapto - Port Kembla","Lithgow - Mudgee:Dapto - Port Kembla",5124.00,"Port"
2016,"Road","Lithgow - Mudgee","Dubbo","Lithgow - Mudgee:Dubbo",13.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Dural - Wisemans Ferry","Lithgow - Mudgee:Dural - Wisemans Ferry",3.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Eastern Suburbs - North","Lithgow - Mudgee:Eastern Suburbs - North",4.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Eastern Suburbs - South","Lithgow - Mudgee:Eastern Suburbs - South",7.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Fairfield","Lithgow - Mudgee:Fairfield",18.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Gosford","Lithgow - Mudgee:Gosford",6.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Goulburn - Yass","Lithgow - Mudgee:Goulburn - Yass",16.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Great Lakes","Lithgow - Mudgee:Great Lakes",1.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Griffith - Murrumbidgee (West)","Lithgow - Mudgee:Griffith - Murrumbidgee (West)",0.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Hawkesbury","Lithgow - Mudgee:Hawkesbury",1.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Hornsby","Lithgow - Mudgee:Hornsby",3.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Hurstville","Lithgow - Mudgee:Hurstville",10.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Illawarra Catchment Reserve","Lithgow - Mudgee:Illawarra Catchment Reserve",0.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Inverell - Tenterfield","Lithgow - Mudgee:Inverell - Tenterfield",1.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Kempsey - Nambucca","Lithgow - Mudgee:Kempsey - Nambucca",3.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Kiama - Shellharbour","Lithgow - Mudgee:Kiama - Shellharbour",8.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Kogarah - Rockdale","Lithgow - Mudgee:Kogarah - Rockdale",21.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Ku-ring-gai","Lithgow - Mudgee:Ku-ring-gai",10.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Lachlan Valley","Lithgow - Mudgee:Lachlan Valley",47.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Lake Macquarie - East","Lithgow - Mudgee:Lake Macquarie - East",10.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Lake Macquarie - West","Lithgow - Mudgee:Lake Macquarie - West",2.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Leichhardt","Lithgow - Mudgee:Leichhardt",3.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Lithgow - Mudgee","Lithgow - Mudgee:Lithgow - Mudgee",91.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Liverpool","Lithgow - Mudgee:Liverpool",7.00,"Intrastate"
2016,"Rail","Lithgow - Mudgee","Lower Hunter","Lithgow - Mudgee:Lower Hunter",6365.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Lower Hunter","Lithgow - Mudgee:Lower Hunter",4.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Lower Murray","Lithgow - Mudgee:Lower Murray",1.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Maitland","Lithgow - Mudgee:Maitland",8.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Manly","Lithgow - Mudgee:Manly",1.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Marrickville - Sydenham - Petersham","Lithgow - Mudgee:Marrickville - Sydenham - Petersham",13.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Merrylands - Guildford","Lithgow - Mudgee:Merrylands - Guildford",37.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Moree - Narrabri","Lithgow - Mudgee:Moree - Narrabri",0.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Mount Druitt","Lithgow - Mudgee:Mount Druitt",36.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Newcastle","Lithgow - Mudgee:Newcastle",9.00,"Intrastate"
2016,"Rail","Lithgow - Mudgee","Newcastle","Lithgow - Mudgee:Newcastle",21974.00,"Port"
2016,"Road","Lithgow - Mudgee","North Sydney - Mosman","Lithgow - Mudgee:North Sydney - Mosman",5.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Orange","Lithgow - Mudgee:Orange",1.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Parramatta","Lithgow - Mudgee:Parramatta",37.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Pennant Hills - Epping","Lithgow - Mudgee:Pennant Hills - Epping",1.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Penrith","Lithgow - Mudgee:Penrith",173.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Pittwater","Lithgow - Mudgee:Pittwater",5.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Port Stephens","Lithgow - Mudgee:Port Stephens",6.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","QLD","Lithgow - Mudgee:QLD",34.00,"Interstate"
2016,"Road","Lithgow - Mudgee","Queanbeyan","Lithgow - Mudgee:Queanbeyan",0.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Richmond - Windsor","Lithgow - Mudgee:Richmond - Windsor",19.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Richmond Valley - Hinterland","Lithgow - Mudgee:Richmond Valley - Hinterland",1.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Rouse Hill - McGraths Hill","Lithgow - Mudgee:Rouse Hill - McGraths Hill",5.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Ryde - Hunters Hill","Lithgow - Mudgee:Ryde - Hunters Hill",9.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Shoalhaven","Lithgow - Mudgee:Shoalhaven",0.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Snowy Mountains","Lithgow - Mudgee:Snowy Mountains",0.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","South Coast","Lithgow - Mudgee:South Coast",0.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Southern Highlands","Lithgow - Mudgee:Southern Highlands",6.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","St Marys","Lithgow - Mudgee:St Marys",9.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Strathfield - Burwood - Ashfield","Lithgow - Mudgee:Strathfield - Burwood - Ashfield",23.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Sutherland - Menai - Heathcote","Lithgow - Mudgee:Sutherland - Menai - Heathcote",6.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Sydney Inner City","Lithgow - Mudgee:Sydney Inner City",65.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Tamworth - Gunnedah","Lithgow - Mudgee:Tamworth - Gunnedah",44.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Taree - Gloucester","Lithgow - Mudgee:Taree - Gloucester",4.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Upper Hunter","Lithgow - Mudgee:Upper Hunter",21.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Upper Murray exc. Albury","Lithgow - Mudgee:Upper Murray exc. Albury",0.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Wagga Wagga","Lithgow - Mudgee:Wagga Wagga",12.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Warringah","Lithgow - Mudgee:Warringah",34.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Wollondilly","Lithgow - Mudgee:Wollondilly",21.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Wollongong","Lithgow - Mudgee:Wollongong",7.00,"Intrastate"
2016,"Road","Lithgow - Mudgee","Wyong","Lithgow - Mudgee:Wyong",9.00,"Intrastate"
2016,"Road","Liverpool","ACT","Liverpool:ACT",187.00,"Intercapital"
2016,"Road","Liverpool","Albury","Liverpool:Albury",1.00,"Intrastate"
2016,"Road","Liverpool","Armidale","Liverpool:Armidale",0.00,"Intrastate"
2016,"Road","Liverpool","Auburn","Liverpool:Auburn",113.00,"Intrastate"
2016,"Road","Liverpool","Bankstown","Liverpool:Bankstown",98.00,"Intrastate"
2016,"Road","Liverpool","Bankstown","Liverpool:Bankstown",19.00,"Intrastate(IMT)"
2016,"Road","Liverpool","Bathurst","Liverpool:Bathurst",2.00,"Intrastate"
2016,"Road","Liverpool","Baulkham Hills","Liverpool:Baulkham Hills",40.00,"Intrastate"
2016,"Road","Liverpool","Blacktown","Liverpool:Blacktown",79.00,"Intrastate"
